1128621351 R07-M0-NC J18-U01  Lustre mount FAILED : bglio124 : block_id : location
1131366916 R07-M0-N0 J18-U01  ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131366917 R07-M1-N8 J18-U11  ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131366917 R07-M1-N8 J18-U01  ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131366917 R07-M1-NC J18-U11  ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131366917 R07-M1-NC J18-U01  ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131366917 R07-M1-N0 J18-U11  ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131366917 R07-M1-N0 J18-U01  ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131366918 R07-M0-N4 J18-U11  ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131366918 R07-M0-N4 J18-U01  ciod: Error loading /bgl/apps/followup/RAPTOR/pre-study/raptor.newcomp.r1: invalid or missing program image, Permission denied
1131935482 R07-M1-N2 J17-U01  machine check interrupt (bit=0x06): L3 major internal error
1131935482 R07-M1-N2 J17-U01  instruction address: 0x0046851c
1131935482 R07-M1-N2 J17-U01  machine check status register: 0xa0000000
1131935483 R07-M1-N2 J17-U01  summary...........................1
1131935483 R07-M1-N2 J17-U01  instruction plb error.............0
1131935483 R07-M1-N2 J17-U01  data read plb error...............1
1131935483 R07-M1-N2 J17-U01  data write plb error..............0
1131935484 R07-M1-N2 J17-U01  tlb error.........................0
1131935484 R07-M1-N2 J17-U01  i-cache parity error..............0
1131935484 R07-M1-N2 J17-U01  d-cache search parity error.......0
1131935485 R07-M1-N2 J17-U01  d-cache flush parity error........0
1131935485 R07-M1-N2 J17-U01  imprecise machine check...........0
1131935485 R07-M1-N2 J17-U01  machine state register: 0x0002f900
1131935486 R07-M1-N2 J17-U01  wait state enable.................0
1131935486 R07-M1-N2 J17-U01  critical input interrupt enable...1
1131935488 R07-M1-N2 J17-U01  external input interrupt enable...1
1131935491 R07-M1-N2 J17-U01  problem state (0=sup,1=usr).......1
1131935497 R07-M1-N2 J17-U01  floating point instr. enabled.....1
1131935507 R07-M1-N2 J17-U01  machine check enable..............1
1131935517 R07-M1-N2 J17-U01  floating pt ex mode 0 enable......1
1131935529 R07-M1-N2 J17-U01  debug wait enable.................0
1131935544 R07-M1-N2 J17-U01  debug interrupt enable............0
1131972434 R07-M1-N2 J17-U01  machine check interrupt (bit=0x06): L3 major internal error
1131972434 R07-M1-N2 J17-U01  instruction address: 0x00292544
1131972434 R07-M1-N2 J17-U01  machine check status register: 0xa0000000
1131972435 R07-M1-N2 J17-U01  summary...........................1
1131972435 R07-M1-N2 J17-U01  instruction plb error.............0
1131972435 R07-M1-N2 J17-U01  data read plb error...............1
1131972435 R07-M1-N2 J17-U01  data write plb error..............0
1131972436 R07-M1-N2 J17-U01  tlb error.........................0
1131972436 R07-M1-N2 J17-U01  i-cache parity error..............0
1131972436 R07-M1-N2 J17-U01  d-cache search parity error.......0
1131972437 R07-M1-N2 J17-U01  d-cache flush parity error........0
1131972437 R07-M1-N2 J17-U01  imprecise machine check...........0
1131972437 R07-M1-N2 J17-U01  machine state register: 0x0002f900
1131972437 R07-M1-N2 J17-U01  wait state enable.................0
1131972438 R07-M1-N2 J17-U01  critical input interrupt enable...1
1131972438 R07-M1-N2 J17-U01  external input interrupt enable...1
1131972438 R07-M1-N2 J17-U01  problem state (0=sup,1=usr).......1
1131972438 R07-M1-N2 J17-U01  floating point instr. enabled.....1
1131972439 R07-M1-N2 J17-U01  machine check enable..............1
1131972439 R07-M1-N2 J17-U01  floating pt ex mode 0 enable......1
1131972439 R07-M1-N2 J17-U01  debug wait enable.................0
1131972440 R07-M1-N2 J17-U01  debug interrupt enable............0
1131972441 R07-M1-N2 J17-U01  floating pt ex mode 1 enable......1
1131972443 R07-M1-N2 J17-U01  instruction address space.........0
1131972448 R07-M1-N2 J17-U01  data address space................0
1131972457 R07-M1-N2 J17-U01  core configuration register: 0x40002000
1131972466 R07-M1-N2 J17-U01  disable store gathering..................0
1131972481 R07-M1-N2 J17-U01  disable apu instruction broadcast........0
1132066470 R07-M1-N4 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066470 R07-M1-N4 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066486 R07-M0-N8 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066486 R07-M0-N8 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066489 R07-M0-NC J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066489 R07-M0-NC J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066489 R07-M0-N0 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066489 R07-M0-N0 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066490 R07-M1-N8 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066490 R07-M1-N8 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066491 R07-M1-NC J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066491 R07-M1-NC J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066491 R07-M1-N0 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066491 R07-M1-N0 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066491 R07-M0-N4 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132066491 R07-M0-N4 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2: invalid or missing program image, Permission denied
1132317424 R07-M1-N4 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317432 R07-M1-N0 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317486 R07-M1-N4 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317494 R07-M0-N8 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317494 R07-M0-N8 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317496 R07-M0-NC J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317496 R07-M0-NC J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317496 R07-M0-N0 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317496 R07-M0-N0 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317497 R07-M1-N8 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317497 R07-M1-N8 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317497 R07-M1-NC J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317497 R07-M1-NC J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317497 R07-M1-N0 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317498 R07-M0-N4 J18-U11  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132317498 R07-M0-N4 J18-U01  ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.V1R2M0: invalid or missing program image, Permission denied
1132320937 R07-M0-N8 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:58407, Connection reset by peer
1132320937 R07-M0-N8 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:58406, Connection reset by peer
1132320938 R07-M0-NC J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:58411, Connection reset by peer
1132320938 R07-M1-N8 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:58417, Connection reset by peer
1132320938 R07-M1-N8 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:58416, Link has been severed
1132320939 R07-M1-NC J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:58419, Link has been severed
1132320939 R07-M1-N0 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:58413, Connection reset by peer
1132320939 R07-M1-N0 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:58412, Connection reset by peer
1132341195 R07-M0-N8 J18-U11  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341195 R07-M0-N8 J18-U01  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341196 R07-M0-NC J18-U11  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341196 R07-M0-NC J18-U01  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341196 R07-M0-N0 J18-U11  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341196 R07-M0-N0 J18-U01  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341198 R07-M1-N8 J18-U11  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341198 R07-M1-N8 J18-U01  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341198 R07-M1-NC J18-U11  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341198 R07-M1-NC J18-U01  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341198 R07-M0-N4 J18-U11  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341198 R07-M0-N4 J18-U01  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341293 R07-M1-N4 J18-U11  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341293 R07-M1-N4 J18-U01  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341307 R07-M1-N0 J18-U11  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132341307 R07-M1-N0 J18-U01  ciod: Error loading -mode VN: invalid or missing program image, No such file or directory
1132575783 R07-M0-NC J18-U01  Lustre mount FAILED : bglio124 : block_id : location
1132575787 R07-M0-N8 J18-U01  Lustre mount FAILED : bglio122 : block_id : location
1132575787 R07-M0-N8 J18-U11  Lustre mount FAILED : bglio121 : block_id : location
1132575787 R07-M0-NC J18-U11  Lustre mount FAILED : bglio123 : block_id : location
1132575787 R07-M0-N0 J18-U11  Lustre mount FAILED : bglio113 : block_id : location
1132575787 R07-M0-N4 J18-U01  Lustre mount FAILED : bglio116 : block_id : location
1132575788 R07-M0-N0 J18-U01  Lustre mount FAILED : bglio114 : block_id : location
1132575788 R07-M0-N4 J18-U11  Lustre mount FAILED : bglio115 : block_id : location
1132575797 R07-M1-N4 J18-U01  Lustre mount FAILED : bglio120 : block_id : location
1132575798 R07-M1-N0 J18-U01  Lustre mount FAILED : bglio118 : block_id : location
1132575798 R07-M1-N4 J18-U11  Lustre mount FAILED : bglio119 : block_id : location
1132575798 R07-M1-N8 J18-U11  Lustre mount FAILED : bglio125 : block_id : location
1132575798 R07-M1-N8 J18-U01  Lustre mount FAILED : bglio126 : block_id : location
1132575798 R07-M1-NC J18-U11  Lustre mount FAILED : bglio127 : block_id : location
1132575798 R07-M1-NC J18-U01  Lustre mount FAILED : bglio128 : block_id : location
1132575798 R07-M1-N0 J18-U11  Lustre mount FAILED : bglio117 : block_id : location
1132583978 R07-M0-N8 J18-U11  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43300: Link has been severed
1132583979 R07-M0-N8 J18-U01  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43299: Link has been severed
1132583980 R07-M0-NC J18-U11  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43304: Link has been severed
1132583980 R07-M0-NC J18-U01  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43303: Link has been severed
1132583980 R07-M0-N0 J18-U11  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43302: Link has been severed
1132583981 R07-M0-N0 J18-U01  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43301: Link has been severed
1132583982 R07-M0-N4 J18-U11  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43298: Link has been severed
1132583982 R07-M0-N4 J18-U01  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43297: Link has been severed
1132584016 R07-M1-N4 J18-U11  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43308: Link has been severed
1132584016 R07-M1-N4 J18-U01  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43307: Link has been severed
1132584021 R07-M1-N8 J18-U11  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43310: Link has been severed
1132584021 R07-M1-N8 J18-U01  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43309: Link has been severed
1132584021 R07-M1-NC J18-U11  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43312: Link has been severed
1132584021 R07-M1-NC J18-U01  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43311: Link has been severed
1132584022 R07-M1-N0 J18-U11  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43306: Link has been severed
1132584022 R07-M1-N0 J18-U01  ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:43305: Link has been severed
1132600044 R07-M0-N0 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41344, Connection timed out
1132600072 R07-M1-N4 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41350, Connection timed out
1132600077 R07-M0-N8 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41342, Connection timed out
1132600079 R07-M1-N0 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41347, Connection timed out
1132600301 R07-M1-N4 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41349, Connection reset by peer
1132600308 R07-M0-NC J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41346, Connection reset by peer
1132600308 R07-M0-NC J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41345, Connection reset by peer
1132600309 R07-M1-N8 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41352, Connection reset by peer
1132600309 R07-M1-N8 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41351, Connection reset by peer
1132600310 R07-M1-NC J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41353, Connection reset by peer
1132600310 R07-M0-N4 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41340, Connection reset by peer
1132604452 R07-M1-N8 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52650, Connection timed out
1132604453 R07-M1-N0 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52646, Connection timed out
1132609176 R07-M0-N8 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52641, Connection reset by peer
1132609239 R07-M1-N4 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52648, Connection reset by peer
1132609252 R07-M0-NC J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52644, Connection reset by peer
1132609252 R07-M0-N0 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52643, Connection reset by peer
1132609253 R07-M0-N0 J18-U01  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52642, Connection reset by peer
1132609254 R07-M1-N8 J18-U11  ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52651, Connection reset by peer
